0	0	0
1	6	0
2	5	0
3	0	0
4	0	0
5	0	0
6	3	0
7	4	3
8	7	0
9	7	0
10	0	0
11	7	0
12	3	5
13	0	0
14	3	0
15	3	0
16	7	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	3	0
26	0	0
27	1	0
28	1	0
29	0	0
30	5	0
31	7	0
32	0	0
33	1	0
34	1	0
35	0	0
36	4	0
37	0	0
38	3	0
39	1	0
40	1	0
41	0	0
42	0	0
43	0	0
44	1	0
45	3	0
46	2	0
47	2	0
48	0	0
49	0	0
50	0	0
51	3	0
52	7	0
53	7	0
54	2	0
55	0	0
56	0	0
57	0	0
58	0	0
59	1	0
60	1	0
61	0	0
62	0	0
63	0	0
64	3	0
65	1	0
66	1	0
67	1	0
68	0	0
69	0	0
70	0	0
71	7	0
72	1	0
73	1	0
74	0	0
75	1	0
76	0	0
77	0	0
78	0	0
79	0	0
80	0	0
81	3	0
82	0	0
83	0	0
84	0	0
85	0	0
86	1	0
87	1	0
88	1	0
89	1	0
90	1	0
91	3	0
92	1	0
93	1	0
94	1	0
95	3	0
96	1	0
97	1	0
98	0	0
99	0	0
100	1	0
101	0	0
102	0	0
103	7	0
104	1	0
105	3	0
106	0	0
107	4	0
108	1	0
109	7	0
110	0	0
111	0	0
112	0	0
113	0	0
114	0	0
115	4	0
116	1	0
117	0	0
118	7	0
119	3	0
120	0	0
121	0	0
122	3	0
123	7	0
124	4	0
125	7	0
126	7	0
127	3	0
128	7	0
129	2	0
130	1	0
131	1	0
132	1	0
133	1	0
134	1	0
135	1	0
136	1	0
137	7	0
138	4	0
139	4	0
140	0	0
141	0	0
142	0	0
143	0	0
144	0	0
145	0	0
146	1	0
147	1	0
148	7	0
149	7	0
150	1	0
151	3	0
152	0	0
153	0	0
154	0	0
155	1	0
156	3	0
157	3	0
158	0	0
159	0	0
160	5	0
161	5	0
162	0	0
163	4	0
164	1	0
165	1	0
166	3	0
167	3	0
168	3	0
169	1	0
170	1	0
171	3	0
172	0	0
173	0	0
174	1	0
175	0	0
176	0	0
177	0	0
178	7	0
179	4	0
180	0	0
181	0	0
182	0	0
183	1	0
184	0	0
185	0	0
186	0	0
187	3	0
188	2	0
189	3	0
190	1	0
191	0	0
192	0	0
193	0	0
194	1	0
195	3	0
196	0	0
197	3	2
198	3	0
199	4	0
200	7	0
201	7	0
202	7	0
203	1	0
204	1	0
205	0	0
206	1	0
207	0	0
208	7	0
209	1	0
210	1	0
211	1	0
212	7	0
213	1	0
214	1	0
215	1	0
216	1	0
217	1	3
218	2	0
219	5	0
220	7	0
221	1	0
222	1	0
223	7	0
224	1	0
225	3	0
226	2	0
227	7	0
228	7	0
229	2	0
230	1	0
231	1	0
232	1	0
233	3	0
234	7	0
235	0	0
236	2	0
237	3	0
238	1	0
239	6	0
240	6	0
241	7	0
242	5	0
243	7	0
244	3	0
245	1	0
246	1	0
247	5	0
248	7	0
249	7	0
250	7	0
251	7	0
252	6	0
253	0	0
254	5	0
255	6	0
256	2	0
257	0	0
258	1	0
259	2	0
260	7	0
261	5	0
262	4	0
263	0	0
264	5	2
265	4	0
266	7	0
267	5	0
268	2	0
269	0	0
270	0	0
271	1	3
272	5	6
273	6	0
274	1	0
275	5	0
276	0	0
277	0	0
278	5	0
279	4	1
280	7	0
281	6	0
282	0	0
283	6	0
284	2	0
285	6	0
286	6	0
287	7	0
288	5	0
289	2	0
290	5	0
291	7	0
292	2	0
293	2	0
294	2	0
295	1	0
296	2	0
297	3	0
298	6	0
299	7	0
300	2	0
301	2	0
302	2	0
303	2	0
304	2	0
305	6	0
306	3	0
307	2	0
308	2	0
309	2	0
310	2	0
311	0	0
312	2	0
313	2	0
314	2	0
315	2	0
316	2	0
317	2	0
318	2	0
319	2	0
320	3	0
321	2	0
322	2	0
323	0	0
324	2	0
325	2	0
326	0	0
327	0	0
328	0	0
329	0	0
330	2	0
331	2	0
332	2	0
333	2	0
334	2	0
335	1	0
336	2	0
337	2	0
338	0	0
339	0	0
340	2	0
341	5	5
342	2	0
343	5	0
344	2	0
345	2	0
346	2	0
347	2	0
348	0	0
349	3	0
350	2	0
351	5	0
352	2	0
353	2	0
354	0	0
355	2	0
356	2	0
357	2	0
358	7	0
359	2	0
360	2	0
361	2	0
362	2	0
363	1	0
364	3	0
365	2	0
366	2	0
367	2	0
368	3	0
369	3	0
370	2	0
371	7	0
372	2	0
373	0	0
374	7	0
375	0	0
376	2	0
377	2	0
378	2	0
379	2	0
380	3	0
381	2	0
382	0	0
383	2	0
384	0	0
385	2	0
386	2	0
387	6	0
388	5	0
389	5	6
390	2	0
391	2	0
392	2	0
393	2	0
394	3	0
395	2	0
396	2	0
397	7	0
398	3	0
399	2	0
400	7	0
401	2	0
402	0	0
403	2	0
404	7	0
405	0	0
406	2	0
407	6	0
408	3	0
409	6	0
410	2	0
411	0	0
412	0	0
413	0	0
414	6	0
415	0	0
416	0	0
417	6	0
418	0	0
419	5	2
420	2	0
421	0	0
422	7	0
423	5	4
424	2	0
425	5	3
426	0	0
427	7	0
428	5	0
429	0	0
430	2	0
431	2	0
432	3	0
433	6	0
434	4	0
435	2	0
436	2	0
437	1	0
438	1	0
439	6	0
440	7	0
441	0	0
442	6	0
443	2	0
444	2	0
445	2	0
446	5	0
447	2	0
448	2	0
449	7	0
450	2	0
451	2	0
452	6	0
453	0	0
454	2	0
455	7	0
456	6	0
457	0	0
458	1	0
459	2	0
460	0	0
461	7	0
462	7	0
463	0	0
464	2	0
465	0	0
466	0	0
467	0	0
468	7	0
469	2	0
470	5	0
471	4	5
472	0	0
473	6	0
474	6	0
475	2	0
476	6	0
477	0	0
478	0	0
479	6	0
480	7	0
481	7	0
482	7	0
483	6	0
484	7	0
485	7	0
486	0	0
487	0	0
488	2	0
489	6	0
490	2	0
491	2	0
492	2	0
493	2	0
494	2	0
495	6	0
496	2	0
497	2	0
498	2	0
499	2	0
500	2	0
501	2	0
502	2	0
503	2	0
504	2	0
505	2	0
506	2	0
507	2	0
508	2	0
509	2	0
510	3	0
511	7	0
512	2	0
513	3	0
514	2	0
515	2	0
516	2	0
517	2	0
518	2	0
519	2	0
520	2	0
521	2	0
522	2	0
523	2	0
524	2	0
525	2	0
526	2	0
527	2	0
528	0	0
529	2	0
530	2	0
531	2	0
532	2	0
533	2	0
534	2	0
535	2	0
536	2	0
537	2	0
538	2	0
539	2	0
540	2	0
541	2	0
542	2	0
543	0	0
544	2	0
545	6	0
546	7	0
547	0	0
548	2	0
549	7	0
550	2	0
551	6	0
552	0	0
553	7	0
554	2	0
555	0	0
556	0	0
557	0	0
558	0	0
559	2	0
560	7	0
561	6	0
562	0	0
563	2	0
564	7	0
565	0	0
566	2	0
567	3	0
568	7	0
569	2	0
570	3	0
571	3	2
572	7	0
573	0	0
574	5	0
575	7	0
576	2	0
577	6	0
578	2	0
579	6	0
580	2	0
581	2	0
582	2	0
583	0	0
584	2	0
585	2	0
586	3	0
587	2	0
588	7	0
589	0	0
590	0	0
591	2	0
592	5	0
593	2	0
594	1	0
595	0	0
596	2	0
597	3	0
598	0	0
599	3	0
600	2	0
601	5	0
602	1	0
603	7	0
604	0	0
605	7	0
606	7	0
607	6	0
608	7	0
609	2	0
610	7	0
611	3	0
612	3	0
613	3	0
614	7	0
615	3	0
616	0	0
617	0	0
618	3	0
619	3	0
620	3	0
621	3	0
622	0	0
623	3	0
624	2	0
625	7	0
626	3	0
627	3	0
628	3	0
629	0	0
630	2	0
631	3	0
632	5	4
633	3	0
634	3	0
635	3	0
636	3	0
637	3	0
638	2	0
639	3	0
640	2	0
641	6	0
642	3	0
643	3	0
644	3	0
645	0	0
646	2	0
647	2	0
648	3	0
649	7	0
650	6	0
651	3	0
652	3	0
653	3	0
654	3	0
655	3	0
656	3	0
657	3	0
658	3	0
659	3	0
660	3	0
661	3	0
662	3	0
663	3	0
664	3	0
665	7	0
666	3	0
667	3	0
668	3	0
669	3	0
670	3	0
671	3	0
672	7	0
673	3	0
674	6	0
675	2	0
676	3	0
677	3	0
678	0	0
679	3	0
680	3	0
681	2	0
682	5	5
683	2	0
684	3	0
685	3	0
686	3	0
687	3	0
688	3	0
689	2	0
690	7	0
691	6	0
692	3	0
693	6	0
694	3	0
695	6	0
696	3	0
697	5	2
698	3	0
699	3	0
700	0	0
701	3	0
702	3	0
703	3	0
704	3	0
705	6	0
706	3	0
707	0	0
708	2	0
709	3	0
710	3	0
711	3	0
712	3	0
713	3	0
714	3	0
715	3	0
716	3	0
717	3	0
718	3	0
719	3	0
720	3	0
721	3	0
722	3	0
723	6	0
724	0	0
725	3	0
726	3	0
727	3	0
728	0	0
729	0	0
730	7	0
731	3	0
732	6	0
733	3	0
734	3	0
735	0	0
736	3	0
737	3	0
738	3	0
739	3	0
740	0	0
741	0	0
742	6	0
743	7	0
744	0	0
745	3	0
746	3	0
747	3	0
748	3	0
749	3	0
750	3	0
751	7	0
752	3	0
753	3	0
754	2	0
755	7	0
756	6	0
757	0	0
758	7	0
759	7	0
760	2	0
761	6	0
762	6	0
763	3	0
764	2	0
765	0	0
766	6	0
767	2	0
768	7	0
769	7	0
770	0	0
771	2	0
772	5	0
773	0	0
774	2	0
775	0	0
776	7	0
777	7	0
778	3	0
779	2	0
780	2	0
781	2	0
782	2	0
783	2	0
784	2	0
785	2	0
786	2	0
787	2	0
788	2	0
789	2	0
790	3	0
791	2	0
792	2	0
793	2	0
794	2	0
795	2	0
796	2	0
797	2	0
798	2	0
799	2	0
800	3	0
801	2	0
802	2	0
803	2	0
804	2	0
805	2	0
806	2	0
807	7	0
808	2	0
809	2	0
810	2	0
811	2	0
812	2	0
813	2	0
814	2	0
